Client sent,Wireshark get,Server get,Server reply,Wireshark server reply sent,Client read
1711546692760814416,1711548719703630080,1711546700751155839,1711546700751160817,1711548722703630080,1711546692761009735
1711546692761014358,1711548729703630080,1711546700780503257,1711546700780508529,1711548732703630080,29602
1711546692790735088,1711548741703630080,1711546700840292596,1711546700840297636,1711548744703630080,1711546692790929061
1711546692790933738,1711548753703630080,1711546700901995737,1711546700902000963,1711548756703630080,60698
1711546692851751525,1711548767703630080,1711546701090749960,1711546701090755228,1711548769703630080,1711546692851945550
1711546692851950254,1711548778703630080,1711546701200926564,1711546701200931768,1711548780703630080,200829
1711546693052897895,1711548790703630080,1711546701299601476,1711546701299606567,1711548792703630080,1711546693053091644
1711546693053096470,1711548802703630080,1711546701371457088,1711546701371462092,1711548804703630080,38724
1711546693091939179,1711548814703630080,1711546701444276363,1711546701444281314,1711548817703630080,1711546693092132134
1711546693092136805,1711548825703630080,1711546701449527925,1711546701449533050,1711548828703630080,101919
1711546693194174382,1711548837703630080,1711546701568590887,1711546701568596257,1711548840703630080,1711546693194364608
1711546693194369337,1711548849703630080,1711546701765859061,1711546701765864258,1711548851703630080,75603
1711546693270091232,1711548860703630080,1711546701770865636,1711546701770870749,1711548862703630080,1711546693270284885
1711546693270290159,1711548870703630080,1711546701775204483,1711546701775209579,1711548873703630080,117358
1711546693387767199,1711548880703630080,1711546701801916150,1711546701801921243,1711548882703630080,1711546693387961847
1711546693387966658,1711548890703630080,1711546701839319164,1711546701839324348,1711548892703630080,32728
1711546693420813766,1711548902703630080,1711546702013104930,1711546702013110018,1711548905703630080,1711546693421006771
1711546693421011434,1711548914703630080,1711546702085436580,1711546702085441534,1711548917703630080,215197
1711546693636327485,1711548926703630080,1711546702158705774,1711546702158710791,1711548928703630080,1711546693636517353
1711546693636522067,1711548938703630080,1711546702216050689,1711546702216055894,1711548941703630080,113171
1711546693749812078,1711548950703630080,1711546702820758364,1711546702820763412,1711548953703630080,1711546693750000657
1711546693750005431,1711548962703630080,1711546702857533387,1711546702857538681,1711548965703630080,48991
1711546693799115106,1711548972703630080,1711546702863537238,1711546702863542324,1711548975703630080,1711546693799303104
1711546693799307862,1711548985703630080,1711546703141691428,1711546703141696733,1711548988703630080,34657
1711546693834083727,1711548997703630080,1711546703189066547,1711546703189071933,1711549000703630080,1711546693834274105
1711546693834278829,1711549009703630080,1711546703215735057,1711546703215740181,1711549012703630080,100920
1711546693935317652,1711549021703630080,1711546703431857344,1711546703431862652,1711549024703630080,1711546693935504730
1711546693935509406,1711549033703630080,1711546703660586559,1711546703660591570,1711549036703630080,20163
1711546693955791357,1711549045703630080,1711546703775642341,1711546703775647502,1711549048703630080,1711546693955977872
1711546693955982654,1711549057703630080,1711546703819180523,1711546703819185626,1711549060703630080,29128
1711546693985229711,1711549069703630080,1711546703891769124,1711546703891774129,1711549072703630080,1711546693985423708
1711546693985428535,1711549081703630080,1711546704249918251,1711546704249923430,1711549084703630080,121362
1711546694106909738,1711549093703630080,1711546704342480430,1711546704342485606,1711549096703630080,1711546694107099163
1711546694107104134,1711549105703630080,1711546704670029043,1711546704670034093,1711549108703630080,79097
1711546694186320578,1711549117703630080,1711546704726714037,1711546704726719288,1711549120703630080,1711546694186511347
1711546694186516207,1711549129703630080,1711546704786918124,1711546704786923156,1711549132703630080,79990
1711546694266625266,1711549141703630080,1711546704886330146,1711546704886335271,1711549144703630080,1711546694266818016
1711546694266822629,1711549152703630080,1711546704892507337,1711546704892512656,1711549155703630080,18729
